Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:47:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT01573078?,"Crohn's Disease",0.375,0,100840,0.00,36.93
05-08-2017,18:47:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT02843100?,"Crohn's Disease",0.422,0,111805,0.00,46.08
05-08-2017,18:47:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT01632462?,"Crohn's Disease",0.406,0,161300,0.00,63.95
05-08-2017,18:47:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT01083680?,"Crohn's Disease",0.563,0,77541,0.00,42.63
05-08-2017,18:47:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT02520843?,"Crohn's Disease",0.844,0,53481,0.00,44.08
05-08-2017,18:47:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT01046773?,"Crohn's Disease",0.609,0,84730,0.00,50.39
05-08-2017,18:47:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT02940054?,"Crohn's Disease",0.344,0,124404,0.00,41.79
05-08-2017,18:47:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT01105741?,"Crohn's Disease",0.578,0,75051,0.00,42.36
05-08-2017,18:47:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT02825316?,"Crohn's Disease",0.328,0,126588,0.00,40.55
05-08-2017,18:47:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT00851565?,"Crohn's Disease",0.594,0,87917,0.00,51.00
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00130390?,"Crohn's Disease",0.422,0,95485,0.00,39.35
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00528073?,"Crohn's Disease",0.5,0,90796,0.00,44.33
05-08-2017,18:48:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00487396?,"Crohn's Disease",0.421,0,108111,0.00,44.45
05-08-2017,18:48:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207662?,"Crohn's Disease",0.5,0,78394,0.00,38.28
05-08-2017,18:48:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT02472457?,"Crohn's Disease",0.406,0,105221,0.00,41.72
05-08-2017,18:48:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01182467?,"Crohn's Disease",0.407,0,99759,0.00,39.65
05-08-2017,18:48:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00109473?,"Crohn's Disease",0.625,0,73902,0.00,45.11
05-08-2017,18:48:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT01276509?,"Crohn's Disease",0.718,0,64036,0.00,44.90
05-08-2017,18:48:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00291668?,"Crohn's Disease",7.828,0,5635,0.00,43.08
05-08-2017,18:48:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT01150890?,"Crohn's Disease",0.829,0,48793,0.00,39.50
05-08-2017,18:48:20,Request,https://clinicaltrials.gov/ct2/show/record/NCT01874015?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:48:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00588653?,"Crohn's Disease",0.625,0,70859,0.00,43.25
05-08-2017,18:48:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT01958827?,"Crohn's Disease",0.484,0,103229,0.00,48.79
05-08-2017,18:48:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT01365767?,"Crohn's Disease",0.719,0,56863,0.00,39.93
05-08-2017,18:48:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT00599625?,"Crohn's Disease",0.469,0,93113,0.00,42.65
05-08-2017,18:48:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT00126373?,"Crohn's Disease",0.718,0,56059,0.00,39.31
05-08-2017,18:48:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT02772458?,"Crohn's Disease",0.5,0,83822,0.00,40.93
05-08-2017,18:48:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT02378688?,"Crohn's Disease",0.734,0,51287,0.00,36.76
05-08-2017,18:48:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT00584740?,"Crohn's Disease",0.484,0,90324,0.00,42.69
05-08-2017,18:48:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT01030809?,"Crohn's Disease",6.407,0,6363,0.00,39.81
05-08-2017,18:48:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT00596700?,"Crohn's Disease",0.843,0,52996,0.00,43.63
05-08-2017,18:48:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT01345799?,"Crohn's Disease",0.485,0,76057,0.00,36.02
05-08-2017,18:48:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT01860846?,"Crohn's Disease",0.859,0,55176,0.00,46.29
05-08-2017,18:48:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT00088062?,"Crohn's Disease",0.625,0,57806,0.00,35.28
05-08-2017,18:48:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT01235689?,"Crohn's Disease",0.75,0,59566,0.00,43.63
05-08-2017,18:48:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT00269854?,"Crohn's Disease",0.61,0,71116,0.00,42.36
05-08-2017,18:48:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT03194529?,"Crohn's Disease",0.875,0,52326,0.00,44.71
05-08-2017,18:48:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308581?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:48:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT01298648?,"Crohn's Disease",1.219,0,35229,0.00,41.94
05-08-2017,18:48:46,Request,https://clinicaltrials.gov/ct2/show/record/NCT00297648?,"Crohn's Disease",0.719,0,79716,0.00,55.97
05-08-2017,18:48:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT00692939?,"Crohn's Disease",0.75,0,61752,0.00,45.23
05-08-2017,18:48:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190410?,"Crohn's Disease",0.734,0,56797,0.00,40.71
05-08-2017,18:48:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00178438?,"Crohn's Disease",0.734,0,51354,0.00,36.81
05-08-2017,18:48:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT01190839?,"Crohn's Disease",0.907,0,52374,0.00,46.39
05-08-2017,18:48:50,Request,https://clinicaltrials.gov/ct2/show/record/NCT01258205?,"Crohn's Disease",0.609,0,66049,0.00,39.28
05-08-2017,18:48:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206661?,"Crohn's Disease",0.906,0,45369,0.00,40.14
05-08-2017,18:48:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT00102921?,"Crohn's Disease",0.594,0,66700,0.00,38.69
05-08-2017,18:48:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT01576120?,"Crohn's Disease",0.937,0,47759,0.00,43.70
05-08-2017,18:48:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT00573469?,"Crohn's Disease",0.625,0,65368,0.00,39.90
05-08-2017,18:48:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT01157650?,"Crohn's Disease",1.375,0,42051,0.00,56.47
05-08-2017,18:49:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT00383344?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:49:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT03088449?,"Crohn's Disease",0.656,0,65993,0.00,42.28
05-08-2017,18:49:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT01749813?,"Crohn's Disease",0.578,0,71813,0.00,40.54
05-08-2017,18:49:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00739986?,"Crohn's Disease",1.063,0,41011,0.00,42.57
05-08-2017,18:49:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT03054935?,"Crohn's Disease",0.609,0,72894,0.00,43.35
05-08-2017,18:49:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00306215?,"Crohn's Disease",1.141,0,34499,0.00,38.44
05-08-2017,18:49:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT02426567?,"Crohn's Disease",7.39,0,6213,0.00,44.84
05-08-2017,18:49:15,Request,https://clinicaltrials.gov/ct2/show/record/NCT00572780?,"Crohn's Disease",1.172,0,31475,0.00,36.02
05-08-2017,18:49:16,Request,https://clinicaltrials.gov/ct2/show/record/NCT00805766?,"Crohn's Disease",0.797,0,51583,0.00,40.15
05-08-2017,18:49:17,Request,https://clinicaltrials.gov/ct2/show/record/NCT00225810?,"Crohn's Disease",0.937,0,41659,0.00,38.12
05-08-2017,18:49:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT01363427?,"Crohn's Disease",0.829,0,44104,0.00,35.71
05-08-2017,18:49:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00307931?,"Crohn's Disease",0.953,0,45451,0.00,42.30
05-08-2017,18:49:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT00603616?,"Crohn's Disease",0.812,0,63455,0.00,50.32
05-08-2017,18:49:20,Request,https://clinicaltrials.gov/ct2/show/record/NCT01661257?,"Crohn's Disease",0.969,0,37680,0.00,35.66
05-08-2017,18:49:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00294112?,"Crohn's Disease",0.812,0,55464,0.00,43.98
05-08-2017,18:49:26,Request,https://clinicaltrials.gov/ct2/show/record/NCT00676988?,"Crohn's Disease",4.781,0,8268,0.00,38.60
05-08-2017,18:49:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT00790543?,"Crohn's Disease",2.469,0,16149,0.00,38.94
05-08-2017,18:49:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT01897090?,"Crohn's Disease",1.219,0,35237,0.00,41.95
05-08-2017,18:49:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206700?,"Crohn's Disease",0.781,0,54268,0.00,41.39
05-08-2017,18:49:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT02574637?,"Crohn's Disease",1.125,0,41951,0.00,46.09
05-08-2017,18:49:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329537?,"Crohn's Disease",0.828,0,47188,0.00,38.16
05-08-2017,18:49:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT00988832?,"Crohn's Disease",1.078,0,40423,0.00,42.55
05-08-2017,18:49:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT01505855?,"Crohn's Disease",0.813,0,54325,0.00,43.13
05-08-2017,18:49:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT02851134?,"Crohn's Disease",1.375,0,30682,0.00,41.20
