Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,19:42:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00306215?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:42:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT02426567?,"Crohn's Disease",1.25,0,36733,0.00,44.84
05-08-2017,19:42:51,Request,https://clinicaltrials.gov/ct2/show/record/NCT00572780?,"Crohn's Disease",1.797,0,20528,0.00,36.02
05-08-2017,19:42:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT00805766?,"Crohn's Disease",1.563,0,26303,0.00,40.15
05-08-2017,19:42:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT00225810?,"Crohn's Disease",1.781,0,21917,0.00,38.12
05-08-2017,19:42:55,Request,https://clinicaltrials.gov/ct2/show/record/NCT01363427?,"Crohn's Disease",1.453,0,25163,0.00,35.71
05-08-2017,19:43:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT00307931?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:43:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00603616?,"Crohn's Disease",1.547,0,33307,0.00,50.32
05-08-2017,19:43:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01661257?,"Crohn's Disease",1.422,0,25676,0.00,35.66
05-08-2017,19:43:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00294112?,"Crohn's Disease",1.875,0,24019,0.00,43.98
05-08-2017,19:43:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00676988?,"Crohn's Disease",1.453,0,27205,0.00,38.60
05-08-2017,19:43:18,Request,https://clinicaltrials.gov/ct2/show/record/NCT00790543?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,19:43:20,Request,https://clinicaltrials.gov/ct2/show/record/NCT01897090?,"Crohn's Disease",1.718,0,25002,0.00,41.95
05-08-2017,19:43:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206700?,"Crohn's Disease",1.5,0,28256,0.00,41.39
05-08-2017,19:43:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT02574637?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,19:43:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329537?,"Crohn's Disease",1.953,0,20006,0.00,38.16
05-08-2017,19:43:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT00988832?,"Crohn's Disease",1.515,0,28763,0.00,42.55
05-08-2017,19:43:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT01505855?,"Crohn's Disease",1.938,0,22789,0.00,43.13
05-08-2017,19:43:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT02851134?,"Crohn's Disease",1.5,0,28126,0.00,41.20
05-08-2017,19:43:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01464333?,"Crohn's Disease",2.016,0,20735,0.00,40.82
05-08-2017,19:43:45,Request,https://clinicaltrials.gov/ct2/show/record/NCT02365649?,"Crohn's Disease",6.734,0,6324,0.00,41.59
05-08-2017,19:43:48,Request,https://clinicaltrials.gov/ct2/show/record/NCT00818272?,"Crohn's Disease",3.547,0,11914,0.00,41.27
05-08-2017,19:43:56,Request,https://clinicaltrials.gov/ct2/show/record/NCT02596893?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:43:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00271947?,"Crohn's Disease",1.328,0,30786,0.00,39.93
05-08-2017,19:43:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT02379117?,"Crohn's Disease",1.484,0,37320,0.00,54.09
05-08-2017,19:44:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT01548014?,"Crohn's Disease",2.156,0,17326,0.00,36.48
05-08-2017,19:44:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT03219359?,"Crohn's Disease",1.454,0,40758,0.00,57.87
05-08-2017,19:44:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT02930564?,"Crohn's Disease",2.093,0,19984,0.00,40.85
05-08-2017,19:44:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00098111?,"Crohn's Disease",1.532,0,30112,0.00,45.05
05-08-2017,19:44:08,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=2,"Crohn's Disease",2.109,0,25807,0.00,53.15
05-08-2017,19:44:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00245947?,"Crohn's Disease",1.5,0,24903,0.00,36.48
05-08-2017,19:44:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT02233062?,"Crohn's Disease",2.109,0,17659,0.00,36.37
05-08-2017,19:44:14,Request,https://clinicaltrials.gov/ct2/show/record/NCT00162942?,"Crohn's Disease",1.547,0,28427,0.00,42.95
05-08-2017,19:44:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT02311660?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:44:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT02974322?,"Crohn's Disease",1.547,0,29903,0.00,45.18
05-08-2017,19:44:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT03235180?,"Crohn's Disease",1.578,0,26680,0.00,41.12
05-08-2017,19:44:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT01102855?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,19:44:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT00922415?,"Crohn's Disease",8.672,0,4855,0.00,41.12
05-08-2017,19:44:47,Request,https://clinicaltrials.gov/ct2/show/record/NCT02199626?,"Crohn's Disease",5.062,0,7792,0.00,38.52
05-08-2017,19:44:49,Request,https://clinicaltrials.gov/ct2/show/record/NCT00740103?,"Crohn's Disease",2.5,0,16261,0.00,39.70
05-08-2017,19:44:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT00613197?,"Crohn's Disease",8.843,0,4654,0.00,40.19
05-08-2017,19:45:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00177866?,"Crohn's Disease",1.61,0,25306,0.00,39.79
05-08-2017,19:45:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01738529?,"Crohn's Disease",2.219,0,22220,0.00,48.15
05-08-2017,19:45:03,Request,https://clinicaltrials.gov/ct2/show/record/NCT02445547?,"Crohn's Disease",1.625,0,24211,0.00,38.42
05-08-2017,19:45:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT03171246?,"Crohn's Disease",2.328,0,22360,0.00,50.84
05-08-2017,19:45:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329550?,"Crohn's Disease",1.657,0,51619,0.00,83.53
05-08-2017,19:45:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00106314?,"Crohn's Disease",2.25,0,18092,0.00,39.75
05-08-2017,19:45:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT02225795?,"Crohn's Disease",1.625,0,42701,0.00,67.76
05-08-2017,19:45:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT00304252?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:45:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT02213835?,"Crohn's Disease",2.047,0,21170,0.00,42.32
05-08-2017,19:45:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT01453946?,"Crohn's Disease",1.859,0,21084,0.00,38.28
05-08-2017,19:45:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT02148185?,"Crohn's Disease",2.219,0,17009,0.00,36.86
05-08-2017,19:45:27,Request,https://clinicaltrials.gov/ct2/show/record/NCT02272868?,"Crohn's Disease",1.734,0,31061,0.00,52.60
05-08-2017,19:45:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT02559037?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,19:45:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT00496548?,"Crohn's Disease",2.219,0,18170,0.00,39.38
05-08-2017,19:45:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT01986127?,"Crohn's Disease",0.031,0,8677,0.00,0.26
05-08-2017,19:45:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT02891226?,"Crohn's Disease",0.11,0,2445,0.00,0.26
05-08-2017,19:45:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT02951650?,"Crohn's Disease",0.109,0,2467,0.00,0.26
05-08-2017,19:45:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT01765998?,"Crohn's Disease",0.094,0,2861,0.00,0.26
05-08-2017,19:45:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT02193750?,"Crohn's Disease",0.109,0,2467,0.00,0.26
05-08-2017,19:45:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT00755937?,"Crohn's Disease",0.109,0,2467,0.00,0.26
