Date,Time,Type,Remark,Keyword,"Total Time (Seconds)","Speed Upload (KB)","Speed Download (KB)","Size Upload (KB)","Size Download (KB)"
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01505855?,"Crohn's Disease",0.594,0,74355,0.00,43.13
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT02851134?,"Crohn's Disease",0.406,0,103913,0.00,41.20
05-08-2017,18:48:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT01464333?,"Crohn's Disease",0.532,0,78577,0.00,40.82
05-08-2017,18:48:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT02365649?,"Crohn's Disease",3.14,0,13564,0.00,41.59
05-08-2017,18:48:04,Request,https://clinicaltrials.gov/ct2/show/record/NCT00818272?,"Crohn's Disease",0.578,0,73115,0.00,41.27
05-08-2017,18:48:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT02596893?,"Crohn's Disease",0.547,0,84356,0.00,45.06
05-08-2017,18:48:05,Request,https://clinicaltrials.gov/ct2/show/record/NCT00271947?,"Crohn's Disease",0.422,0,96881,0.00,39.93
05-08-2017,18:48:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT02379117?,"Crohn's Disease",0.516,0,107333,0.00,54.09
05-08-2017,18:48:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT01548014?,"Crohn's Disease",0.5,0,74714,0.00,36.48
05-08-2017,18:48:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT03219359?,"Crohn's Disease",0.484,0,122444,0.00,57.87
05-08-2017,18:48:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT02930564?,"Crohn's Disease",0.531,0,78770,0.00,40.85
05-08-2017,18:48:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00098111?,"Crohn's Disease",0.485,0,95119,0.00,45.05
05-08-2017,18:48:08,Request,https://clinicaltrials.gov/ct2/results?term=Crohn%27s+Disease&Search=&displayxml=true&pg=2,"Crohn's Disease",0.562,0,96846,0.00,53.15
05-08-2017,18:48:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT00245947?,"Crohn's Disease",0.485,0,77020,0.00,36.48
05-08-2017,18:48:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT02233062?,"Crohn's Disease",0.562,0,66268,0.00,36.37
05-08-2017,18:48:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00162942?,"Crohn's Disease",0.672,0,65443,0.00,42.95
05-08-2017,18:48:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT02311660?,"Crohn's Disease",0.703,0,66749,0.00,45.83
05-08-2017,18:48:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT02974322?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:48:19,Request,https://clinicaltrials.gov/ct2/show/record/NCT03235180?,"Crohn's Disease",0.563,0,74781,0.00,41.12
05-08-2017,18:48:20,Request,https://clinicaltrials.gov/ct2/show/record/NCT01102855?,"Crohn's Disease",0.531,0,74218,0.00,38.49
05-08-2017,18:48:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT00922415?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:48:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT02199626?,"Crohn's Disease",0.578,0,68243,0.00,38.52
05-08-2017,18:48:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT00740103?,"Crohn's Disease",0.859,0,47327,0.00,39.70
05-08-2017,18:48:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT00613197?,"Crohn's Disease",0.469,0,87759,0.00,40.19
05-08-2017,18:48:36,Request,https://clinicaltrials.gov/ct2/show/record/NCT00177866?,"Crohn's Disease",6.391,0,6375,0.00,39.79
05-08-2017,18:48:37,Request,https://clinicaltrials.gov/ct2/show/record/NCT01738529?,"Crohn's Disease",0.922,0,53479,0.00,48.15
05-08-2017,18:48:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT02445547?,"Crohn's Disease",0.5,0,78686,0.00,38.42
05-08-2017,18:48:38,Request,https://clinicaltrials.gov/ct2/show/record/NCT03171246?,"Crohn's Disease",0.859,0,60600,0.00,50.84
05-08-2017,18:48:39,Request,https://clinicaltrials.gov/ct2/show/record/NCT00329550?,"Crohn's Disease",0.703,0,121669,0.00,83.53
05-08-2017,18:48:40,Request,https://clinicaltrials.gov/ct2/show/record/NCT00106314?,"Crohn's Disease",0.719,0,56616,0.00,39.75
05-08-2017,18:48:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT02225795?,"Crohn's Disease",0.703,0,98705,0.00,67.76
05-08-2017,18:48:41,Request,https://clinicaltrials.gov/ct2/show/record/NCT00304252?,"Crohn's Disease",0.719,0,52246,0.00,36.68
05-08-2017,18:48:42,Request,https://clinicaltrials.gov/ct2/show/record/NCT02213835?,"Crohn's Disease",0.844,0,51345,0.00,42.32
05-08-2017,18:48:43,Request,https://clinicaltrials.gov/ct2/show/record/NCT01453946?,"Crohn's Disease",0.563,0,69621,0.00,38.28
05-08-2017,18:48:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02148185?,"Crohn's Disease",0.859,0,43938,0.00,36.86
05-08-2017,18:48:44,Request,https://clinicaltrials.gov/ct2/show/record/NCT02272868?,"Crohn's Disease",0.562,0,95838,0.00,52.60
05-08-2017,18:48:52,Request,https://clinicaltrials.gov/ct2/show/record/NCT02559037?,"Crohn's Disease",8.031,0,28,0.00,0.22
05-08-2017,18:48:53,Request,https://clinicaltrials.gov/ct2/show/record/NCT00496548?,"Crohn's Disease",0.625,0,64513,0.00,39.38
05-08-2017,18:48:54,Request,https://clinicaltrials.gov/ct2/show/record/NCT01986127?,"Crohn's Disease",0.969,0,49099,0.00,46.46
05-08-2017,18:48:57,Request,https://clinicaltrials.gov/ct2/show/record/NCT02891226?,"Crohn's Disease",3.265,0,13960,0.00,44.51
05-08-2017,18:48:58,Request,https://clinicaltrials.gov/ct2/show/record/NCT02951650?,"Crohn's Disease",1,0,39908,0.00,38.97
05-08-2017,18:48:59,Request,https://clinicaltrials.gov/ct2/show/record/NCT01765998?,"Crohn's Disease",0.594,0,64907,0.00,37.65
05-08-2017,18:49:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT02193750?,"Crohn's Disease",1,0,51945,0.00,50.73
05-08-2017,18:49:00,Request,https://clinicaltrials.gov/ct2/show/record/NCT00755937?,"Crohn's Disease",0.656,0,63318,0.00,40.56
05-08-2017,18:49:01,Request,https://clinicaltrials.gov/ct2/show/record/NCT00114465?,"Crohn's Disease",1.016,0,47923,0.00,47.55
05-08-2017,18:49:02,Request,https://clinicaltrials.gov/ct2/show/record/NCT01233310?,"Crohn's Disease",0.625,0,77609,0.00,47.37
05-08-2017,18:49:06,Request,https://clinicaltrials.gov/ct2/show/record/NCT00663117?,"Crohn's Disease",4.438,0,10357,0.00,44.89
05-08-2017,18:49:07,Request,https://clinicaltrials.gov/ct2/show/record/NCT00780949?,"Crohn's Disease",1.109,0,35066,0.00,37.98
05-08-2017,18:49:08,Request,https://clinicaltrials.gov/ct2/show/record/NCT00434551?,"Crohn's Disease",0.656,0,64538,0.00,41.34
05-08-2017,18:49:09,Request,https://clinicaltrials.gov/ct2/show/record/NCT02389790?,"Crohn's Disease",1,0,36219,0.00,35.37
05-08-2017,18:49:10,Request,https://clinicaltrials.gov/ct2/show/record/NCT00308438?,"Crohn's Disease",0.672,0,58377,0.00,38.31
05-08-2017,18:49:11,Request,https://clinicaltrials.gov/ct2/show/record/NCT00206713?,"Crohn's Disease",1.047,0,37200,0.00,38.04
05-08-2017,18:49:12,Request,https://clinicaltrials.gov/ct2/show/record/NCT02610101?,"Crohn's Disease",0.609,0,77579,0.00,46.14
05-08-2017,18:49:13,Request,https://clinicaltrials.gov/ct2/show/record/NCT02185014?,"Crohn's Disease",1.109,0,34164,0.00,37.00
05-08-2017,18:49:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT02065570?,"Crohn's Disease",8.032,0,28,0.00,0.22
05-08-2017,18:49:21,Request,https://clinicaltrials.gov/ct2/show/record/NCT00417391?,"Crohn's Disease",0.812,0,47649,0.00,37.78
05-08-2017,18:49:22,Request,https://clinicaltrials.gov/ct2/show/record/NCT00207675?,"Crohn's Disease",0.797,0,49012,0.00,38.15
05-08-2017,18:49:23,Request,https://clinicaltrials.gov/ct2/show/record/NCT01523106?,"Crohn's Disease",1,0,40543,0.00,39.59
05-08-2017,18:49:24,Request,https://clinicaltrials.gov/ct2/show/record/NCT00731172?,"Crohn's Disease",0.781,0,61964,0.00,47.26
05-08-2017,18:49:25,Request,https://clinicaltrials.gov/ct2/show/record/NCT00562887?,"Crohn's Disease",1.187,0,32704,0.00,37.91
05-08-2017,18:49:28,Request,https://clinicaltrials.gov/ct2/show/record/NCT01218360?,"Crohn's Disease",2.469,0,15560,0.00,37.52
05-08-2017,18:49:29,Request,https://clinicaltrials.gov/ct2/show/record/NCT00509639?,"Crohn's Disease",1.234,0,35984,0.00,43.36
05-08-2017,18:49:30,Request,https://clinicaltrials.gov/ct2/show/record/NCT02877134?,"Crohn's Disease",0.735,0,66189,0.00,47.51
05-08-2017,18:49:31,Request,https://clinicaltrials.gov/ct2/show/record/NCT00488085?,"Crohn's Disease",1.094,0,36373,0.00,38.86
05-08-2017,18:49:32,Request,https://clinicaltrials.gov/ct2/show/record/NCT00042055?,"Crohn's Disease",0.875,0,48077,0.00,41.08
05-08-2017,18:49:33,Request,https://clinicaltrials.gov/ct2/show/record/NCT01428115?,"Crohn's Disease",1.047,0,47021,0.00,48.08
05-08-2017,18:49:34,Request,https://clinicaltrials.gov/ct2/show/record/NCT00113503?,"Crohn's Disease",0.812,0,56609,0.00,44.89
05-08-2017,18:49:35,Request,https://clinicaltrials.gov/ct2/show/record/NCT00715117?,"Crohn's Disease",1.391,0,32372,0.00,43.97
